Timestamp,Location,State,Threat_Level,Threat_Probability,Fume_Detection,Metal_Detection,GPR_Reading,Ground_CV,Drone_CV,Disturbance,Thermal,Explosive_Type,Fume_Signature,Danger_Level,Detonation_Velocity,Density,Brisance,Explosive_Class,Action
2025-09-08 06:26:02,Baghmara District,Meghalaya,MODERATE,50.7,62.17,41.75,59.32,48.14,47.77,35.24,36.59,BlackPowder-009,White vapor,Low,445,1.693,Medium,Low Explosive,Enhanced monitoring and caution advised
2025-09-08 08:19:26,Tuensang District,Nagaland,HIGH,65.78,71.76,72.25,63.74,65.32,63.56,45.31,64.48,Emulsion-002,Orange/Brown NOx,High,5120,1.229,Medium to High,Water-Based Blasting Agent,Route diversion and increased surveillance
2025-09-08 09:54:21,Imphal City Center,Manipur,CRITICAL,72.96,77.25,71.37,76.27,68.68,72.06,69.32,62.19,BlackPowder-006,White vapor,Low,430,1.687,Medium,Low Explosive,Immediate evacuation and EOD deployment
2025-09-08 10:25:54,Udaipur District,Tripura,LOW,16.73,20.0,6.27,37.95,9.0,10.49,5.56,7.69,LeadAzide-003,Unknown,High,5330,4.716,Medium,Primary Explosive,Standard patrol procedures
2025-09-08 10:57:42,Ziro Valley,Arunachal Pradesh,LOW,23.24,30.33,11.05,26.52,35.9,27.13,14.74,7.41,TNT,Black/Orange-Brown,High,6900,1.65,High,Nitroaromatic Secondary Explosive,Standard patrol procedures
2025-09-08 11:22:52,Imphal Airport Road,Manipur,CRITICAL,86.38,90.35,90.57,83.87,82.94,88.31,83.04,69.6,RDX-003,Orange/Brown NOx,Very High,8780,1.826,Very High,Nitramine Secondary Explosive,Immediate evacuation and EOD deployment
2025-09-08 11:43:27,Moreh Border Post,Manipur,MODERATE,46.6,64.21,38.61,47.15,50.02,42.54,24.59,33.55,Dynamite-006,Orange/Brown NOx,Medium,4610,1.512,High,Nitroglycerin-Based Mixture,Enhanced monitoring and caution advised
2025-09-08 12:53:24,Senapati Checkpoint,Manipur,MODERATE,42.78,51.03,32.02,38.74,52.33,50.88,39.42,32.17,Water Gels/Slurries,Orange/Brown NOx,Medium,4250,1.2,Medium to High,Water-Based Blasting Agent/Explosive,Enhanced monitoring and caution advised
2025-09-08 15:30:41,Saiha District,Mizoram,HIGH,65.11,73.9,57.81,60.82,70.33,64.52,66.61,55.29,TNT-010,Black/Orange-Brown,High,7000,1.67,High,Nitroaromatic Secondary Explosive,Route diversion and increased surveillance
2025-09-08 19:34:41,Champhai Border,Mizoram,CRITICAL,74.3,78.97,68.43,66.51,82.61,77.65,81.09,68.82,WaterGel-001,Orange/Brown NOx,Medium,4260,1.202,Medium to High,Water-Based Blasting Agent,Immediate evacuation and EOD deployment
2025-09-08 21:04:48,Bongaigaon Refinery,Assam,CRITICAL,82.82,85.58,95.96,77.91,72.2,78.42,80.93,69.83,HMTD-010,Unknown,Medium,4050,1.59,N/A (Primary),Primary Explosive; HME,Immediate evacuation and EOD deployment
2025-09-08 21:26:08,Williamnagar Border,Meghalaya,MODERATE,47.04,49.04,56.39,56.48,36.59,42.61,25.75,34.21,Urea Nitrate,Unknown,Medium,4050,1.67,Similar to,High Explosive; HME,Enhanced monitoring and caution advised
2025-09-08 21:52:16,Lunglei Town,Mizoram,HIGH,69.19,77.08,61.45,78.05,75.48,69.29,48.02,54.85,RDX-010,Orange/Brown NOx,Very High,8850,1.84,Very High,Nitramine Secondary Explosive,Route diversion and increased surveillance
2025-09-08 22:32:07,Champhai Border,Mizoram,HIGH,63.91,76.99,69.89,50.98,58.78,55.98,64.55,51.17,BlackPowder-005,White vapor,Low,425,1.685,Medium,Low Explosive,Route diversion and increased surveillance
2025-09-08 23:35:15,Silchar Airport,Assam,HIGH,67.01,70.6,78.67,70.3,66.92,60.65,42.4,51.32,Mercury Fulminate,Unknown,Medium,4250,4.42,Medium,Primary Explosive,Route diversion and increased surveillance
2025-09-08 23:58:28,Dibrugarh Oil Town,Assam,MODERATE,51.86,69.48,55.47,33.8,38.58,58.06,48.34,42.67,PETN-007,Orange/Brown NOx,Very High,8470,1.784,Very High,Nitrate Ester Secondary Explosive,Enhanced monitoring and caution advised
2025-09-09 00:41:34,Dharmanagar Border,Tripura,HIGH,66.36,67.01,68.04,71.24,69.84,67.71,54.18,51.56,HMTD,Unknown,Medium,3950,1.57,N/A (Primary),Primary Explosive; HME,Route diversion and increased surveillance
2025-09-09 02:50:31,Dharmanagar Border,Tripura,MODERATE,49.81,57.19,59.25,59.07,35.59,42.78,23.71,32.8,WaterGel-002,Orange/Brown NOx,Medium,4270,1.204,Medium to High,Water-Based Blasting Agent,Enhanced monitoring and caution advised
2025-09-09 03:45:17,Dawki Border,Meghalaya,MODERATE,49.73,56.13,43.89,60.75,43.49,39.99,40.91,46.56,MercuryFulminate-005,Unknown,Medium,4300,4.43,Medium,Primary Explosive,Enhanced monitoring and caution advised
2025-09-09 03:49:53,Tawang Border,Arunachal Pradesh,MODERATE,51.93,54.65,63.37,53.86,39.56,47.94,42.63,36.11,ANFO-003,Orange/Brown NOx,Medium,3480,0.881,Low to Medium,Blasting Agent,Enhanced monitoring and caution advised
2025-09-09 05:32:06,Imphal City Center,Manipur,LOW,30.25,49.58,11.45,37.59,18.05,42.82,5.91,27.28,RDX-007,Orange/Brown NOx,Very High,8820,1.834,Very High,Nitramine Secondary Explosive,Standard patrol procedures
2025-09-09 07:05:48,Kailashahar Checkpoint,Tripura,MODERATE,48.93,64.14,40.34,41.21,56.18,48.14,39.66,43.63,Semtex,Orange/Brown NOx,Very High,7545,1.495,Very High,Plastic Explosive (PBX),Enhanced monitoring and caution advised
2025-09-09 07:07:45,Itanagar Capital,Arunachal Pradesh,LOW,33.54,35.8,49.41,30.65,23.6,42.63,17.91,3.33,HMX-002,Orange/Brown NOx,Very High,9120,1.914,Extremely High,Nitramine Secondary Explosive,Standard patrol procedures
2025-09-09 08:27:18,Belonia Checkpoint,Tripura,LOW,32.48,45.19,40.39,27.41,21.59,20.5,31.02,6.27,ANFO-001,Orange/Brown NOx,Medium,3460,0.877,Low to Medium,Blasting Agent,Standard patrol procedures
2025-09-09 09:56:51,Zunheboto Hills,Nagaland,MODERATE,55.63,63.33,65.82,49.88,45.68,44.51,51.79,49.26,Composition B,Black/Orange-Brown,Very High,7945,1.685,Very High,Melt-Cast Mixture,Enhanced monitoring and caution advised
2025-09-09 10:54:28,Dibrugarh Oil Town,Assam,HIGH,69.54,75.68,62.84,74.7,73.31,76.3,53.96,55.12,NG-005,Orange/Brown NOx,Very High,7550,1.61,Very High,Nitrate Ester Secondary Explosive,Route diversion and increased surveillance
2025-09-09 13:02:26,Churachandpur Border,Manipur,MODERATE,58.07,70.64,43.56,57.98,60.32,61.52,53.23,51.89,PETN-009,Orange/Brown NOx,Very High,8490,1.788,Very High,Nitrate Ester Secondary Explosive,Enhanced monitoring and caution advised
2025-09-09 16:44:46,Tuensang District,Nagaland,HIGH,61.32,68.9,59.5,61.17,53.22,59.39,60.12,53.78,Dynamite-008,Orange/Brown NOx,Medium,4630,1.516,High,Nitroglycerin-Based Mixture,Route diversion and increased surveillance
2025-09-09 19:03:42,Silchar Airport,Assam,MODERATE,52.93,62.97,69.23,36.13,40.74,50.98,52.45,34.06,HMX-004,Orange/Brown NOx,Very High,9140,1.918,Extremely High,Nitramine Secondary Explosive,Enhanced monitoring and caution advised
2025-09-09 19:13:02,Tezpur Airbase,Assam,MODERATE,52.71,62.24,61.62,54.43,39.6,50.76,29.28,39.5,PETN-008,Orange/Brown NOx,Very High,8480,1.786,Very High,Nitrate Ester Secondary Explosive,Enhanced monitoring and caution advised
2025-09-09 19:38:25,Jowai Checkpoint,Meghalaya,HIGH,67.05,75.06,58.5,71.46,66.48,73.72,49.18,67.1,RDX-006,Orange/Brown NOx,Very High,8810,1.832,Very High,Nitramine Secondary Explosive,Route diversion and increased surveillance
2025-09-09 19:48:10,Senapati Checkpoint,Manipur,CRITICAL,79.37,84.64,89.61,75.31,80.18,80.45,59.74,63.77,WaterGel-006,Orange/Brown NOx,Medium,4310,1.212,Medium to High,Water-Based Blasting Agent,Immediate evacuation and EOD deployment
2025-09-09 20:01:14,Moreh Border Post,Manipur,MODERATE,52.11,58.82,65.63,47.03,46.72,49.79,28.97,46.4,TATP-001,Unknown,High,5310,1.182,N/A (Primary),Primary Explosive; HME,Enhanced monitoring and caution advised
2025-09-09 20:37:50,Kakching District,Manipur,CRITICAL,80.15,91.15,84.51,71.84,73.39,86.9,63.68,74.0,TNT-003,Black/Orange-Brown,High,6930,1.656,High,Nitroaromatic Secondary Explosive,Immediate evacuation and EOD deployment
2025-09-09 21:29:24,Tezpur Airbase,Assam,CRITICAL,80.89,85.04,88.99,79.34,85.4,75.28,64.4,69.13,WaterGel-003,Orange/Brown NOx,Medium,4280,1.206,Medium to High,Water-Based Blasting Agent,Immediate evacuation and EOD deployment
2025-09-09 22:18:57,Belonia Checkpoint,Tripura,HIGH,67.01,81.48,65.24,62.42,59.73,69.85,52.84,57.27,NG-007,Orange/Brown NOx,Very High,7570,1.614,Very High,Nitrate Ester Secondary Explosive,Route diversion and increased surveillance
2025-09-09 23:09:08,Champhai Border,Mizoram,CRITICAL,80.04,89.0,72.77,89.53,69.83,82.1,69.99,62.85,WaterGel-006,Orange/Brown NOx,Medium,4310,1.212,Medium to High,Water-Based Blasting Agent,Immediate evacuation and EOD deployment
2025-09-10 01:32:22,Imphal Airport Road,Manipur,CRITICAL,75.71,85.18,68.99,79.8,76.36,75.73,59.83,69.42,MercuryFulminate-008,Unknown,Medium,4330,4.436,Medium,Primary Explosive,Immediate evacuation and EOD deployment
2025-09-10 01:50:56,Longleng Checkpoint,Nagaland,LOW,18.34,24.99,9.45,14.86,32.45,10.98,19.65,18.44,Nitroglycerin,Orange/Brown NOx,High,7500,1.6,Very High,Nitrate Ester Secondary Explosive,Standard patrol procedures
2025-09-10 03:24:16,Saiha District,Mizoram,MODERATE,44.77,41.82,54.94,55.21,51.62,35.78,21.78,27.35,BlackPowder-010,White vapor,Low,450,1.695,Medium,Low Explosive,Enhanced monitoring and caution advised
2025-09-10 07:55:18,Dharmanagar Border,Tripura,CRITICAL,81.47,96.48,81.68,86.04,74.12,72.03,57.61,68.6,WaterGel-005,Orange/Brown NOx,Medium,4300,1.21,Medium to High,Water-Based Blasting Agent,Immediate evacuation and EOD deployment
2025-09-10 10:39:30,Churachandpur Border,Manipur,MODERATE,51.01,62.08,47.82,55.08,47.22,49.06,30.23,45.26,LeadAzide-001,Unknown,High,5310,4.712,Medium,Primary Explosive,Enhanced monitoring and caution advised
2025-09-10 12:08:00,Khowai Junction,Tripura,HIGH,70.92,87.77,72.84,65.19,62.1,68.6,56.5,53.01,Semtex-008,Orange/Brown NOx,Very High,7625,1.511,Very High,Plastic Explosive (PBX),Route diversion and increased surveillance
2025-09-10 12:40:58,Longleng Checkpoint,Nagaland,HIGH,63.68,78.92,62.97,52.25,59.16,59.73,60.89,58.5,HMTD-004,Unknown,Medium,3990,1.578,N/A (Primary),Primary Explosive; HME,Route diversion and increased surveillance
2025-09-10 12:46:51,Kokrajhar Border,Assam,MODERATE,51.8,60.72,46.41,45.76,59.91,57.81,47.39,33.57,NG-008,Orange/Brown NOx,Very High,7580,1.616,Very High,Nitrate Ester Secondary Explosive,Enhanced monitoring and caution advised
2025-09-10 12:49:22,Silchar Airport,Assam,MODERATE,48.64,61.15,65.22,33.96,44.73,48.74,25.3,32.81,TNT-001,Black/Orange-Brown,High,6910,1.652,High,Nitroaromatic Secondary Explosive,Enhanced monitoring and caution advised
2025-09-10 12:58:07,Imphal City Center,Manipur,LOW,26.69,41.28,19.32,30.84,34.86,22.16,0.0,12.81,MercuryFulminate-008,Unknown,Medium,4330,4.436,Medium,Primary Explosive,Standard patrol procedures
2025-09-10 14:16:39,Saiha District,Mizoram,CRITICAL,81.41,78.92,92.2,88.09,75.52,75.99,73.04,63.37,Dynamite-004,Orange/Brown NOx,Medium,4590,1.508,High,Nitroglycerin-Based Mixture,Immediate evacuation and EOD deployment
2025-09-10 14:32:47,Tawang Border,Arunachal Pradesh,CRITICAL,78.64,86.15,80.47,71.67,85.34,81.92,66.09,66.78,Dynamite-003,Orange/Brown NOx,Medium,4580,1.506,High,Nitroglycerin-Based Mixture,Immediate evacuation and EOD deployment
2025-09-10 14:58:09,Champhai Border,Mizoram,HIGH,63.08,64.04,66.08,68.3,62.01,63.61,48.9,54.79,HMTD-004,Unknown,Medium,3990,1.578,N/A (Primary),Primary Explosive; HME,Route diversion and increased surveillance
2025-09-10 19:53:06,Baghmara District,Meghalaya,LOW,29.35,35.73,41.36,14.64,21.87,33.61,28.07,17.21,NG-002,Orange/Brown NOx,Very High,7520,1.604,Very High,Nitrate Ester Secondary Explosive,Standard patrol procedures
2025-09-10 21:10:36,Phek District,Nagaland,MODERATE,46.31,57.59,51.55,42.3,36.33,41.12,31.94,44.03,TNT-010,Black/Orange-Brown,High,7000,1.67,High,Nitroaromatic Secondary Explosive,Enhanced monitoring and caution advised
2025-09-10 22:18:13,Moreh Border Post,Manipur,LOW,23.09,24.25,39.16,23.29,21.78,18.03,1.54,8.01,PETN,Orange/Brown NOx,Very High,8400,1.77,Very High,Nitrate Ester Secondary Explosive,Standard patrol procedures
2025-09-11 01:12:48,Aizawl City,Mizoram,CRITICAL,80.61,78.75,86.33,84.53,81.57,79.85,68.55,74.94,HMTD-002,Unknown,Medium,3970,1.574,N/A (Primary),Primary Explosive; HME,Immediate evacuation and EOD deployment
2025-09-11 02:10:09,Champhai Border,Mizoram,HIGH,70.47,74.33,73.31,68.86,70.49,73.29,59.66,62.18,LeadAzide-008,Unknown,High,5380,4.726,Medium,Primary Explosive,Route diversion and increased surveillance
2025-09-11 03:05:39,Dharmanagar Border,Tripura,HIGH,66.38,68.15,61.11,76.72,76.33,65.73,48.43,54.56,PETN-007,Orange/Brown NOx,Very High,8470,1.784,Very High,Nitrate Ester Secondary Explosive,Route diversion and increased surveillance
2025-09-11 03:07:09,Bongaigaon Refinery,Assam,MODERATE,45.69,42.53,59.97,34.32,48.67,50.74,40.1,44.92,WaterGel-002,Orange/Brown NOx,Medium,4270,1.204,Medium to High,Water-Based Blasting Agent,Enhanced monitoring and caution advised
2025-09-11 03:23:49,Haflong Hills,Assam,LOW,33.53,48.81,27.97,41.18,27.55,27.66,8.62,22.31,Semtex,Orange/Brown NOx,Very High,7545,1.495,Very High,Plastic Explosive (PBX),Standard patrol procedures
2025-09-11 03:36:37,Agartala City,Tripura,MODERATE,54.73,72.07,49.57,62.04,38.37,45.85,42.52,34.32,RDX-009,Orange/Brown NOx,Very High,8840,1.838,Very High,Nitramine Secondary Explosive,Enhanced monitoring and caution advised
2025-09-11 06:15:09,Dimapur Junction,Nagaland,LOW,27.32,44.87,17.14,27.17,26.78,17.31,22.57,11.48,PETN-004,Orange/Brown NOx,Very High,8440,1.778,Very High,Nitrate Ester Secondary Explosive,Standard patrol procedures
2025-09-11 08:58:33,Dibrugarh Oil Town,Assam,CRITICAL,79.38,83.11,82.02,81.3,78.91,80.76,63.72,71.9,CompB-010,Black/Orange-Brown,Very High,8045,1.705,Very High,Melt-Cast Mixture,Immediate evacuation and EOD deployment
2025-09-11 09:30:33,Guwahati City,Assam,CRITICAL,81.21,84.56,74.38,86.84,83.97,81.38,74.09,77.71,Emulsion-002,Orange/Brown NOx,High,5120,1.229,Medium to High,Water-Based Blasting Agent,Immediate evacuation and EOD deployment
2025-09-11 10:08:23,Haflong Hills,Assam,LOW,22.41,21.45,23.44,28.21,24.99,30.32,0.09,23.61,PETN-001,Orange/Brown NOx,Very High,8410,1.772,Very High,Nitrate Ester Secondary Explosive,Standard patrol procedures
2025-09-11 11:14:42,Senapati Checkpoint,Manipur,MODERATE,46.88,50.72,42.46,43.5,61.59,59.77,29.42,38.57,NG-002,Orange/Brown NOx,Very High,7520,1.604,Very High,Nitrate Ester Secondary Explosive,Enhanced monitoring and caution advised
2025-09-11 11:55:19,Thoubal Checkpoint,Manipur,LOW,28.4,35.63,24.0,43.7,21.17,23.15,1.8,26.73,C4-005,Black/Orange-Brown,Very High,8116,1.67,Very High,Plastic Explosive (PBX),Standard patrol procedures
2025-09-11 12:32:36,Bishnupur District,Manipur,LOW,33.93,41.5,48.48,19.96,32.54,29.32,26.86,19.95,PETN,Orange/Brown NOx,Very High,8400,1.77,Very High,Nitrate Ester Secondary Explosive,Standard patrol procedures
2025-09-11 14:34:56,Imphal Airport Road,Manipur,MODERATE,43.56,58.86,37.36,31.21,54.68,44.5,30.18,43.92,Emulsion-009,Orange/Brown NOx,High,5190,1.243,High,Water-Based Blasting Agent,Enhanced monitoring and caution advised
2025-09-11 15:16:30,Jowai Checkpoint,Meghalaya,CRITICAL,78.2,84.61,87.89,68.19,77.04,81.19,64.65,70.87,HMX-002,Orange/Brown NOx,Very High,9120,1.914,Extremely High,Nitramine Secondary Explosive,Immediate evacuation and EOD deployment
2025-09-11 17:12:38,Dawki Border,Meghalaya,HIGH,69.86,72.25,79.32,61.41,67.66,75.51,63.1,60.48,RDX-006,Orange/Brown NOx,Very High,8810,1.832,Very High,Nitramine Secondary Explosive,Route diversion and increased surveillance
2025-09-11 20:24:30,Dawki Border,Meghalaya,LOW,30.3,31.79,35.84,31.4,42.54,19.57,16.93,19.91,CompB-002,Black/Orange-Brown,Very High,7965,1.689,Very High,Melt-Cast Mixture,Standard patrol procedures
2025-09-11 21:20:15,Mon Border Area,Nagaland,CRITICAL,85.65,99.5,76.01,89.58,75.28,82.47,83.75,70.09,HMX-004,Orange/Brown NOx,Very High,9140,1.918,Extremely High,Nitramine Secondary Explosive,Immediate evacuation and EOD deployment
2025-09-11 22:25:24,Peren Border,Nagaland,MODERATE,46.1,57.37,39.3,58.85,41.22,41.09,25.02,27.82,MercuryFulminate-001,Unknown,Medium,4260,4.422,Medium,Primary Explosive,Enhanced monitoring and caution advised
2025-09-11 23:18:56,Mokokchung Town,Nagaland,CRITICAL,80.43,83.67,86.45,87.05,70.19,73.9,67.37,73.43,HMTD-004,Unknown,Medium,3990,1.578,N/A (Primary),Primary Explosive; HME,Immediate evacuation and EOD deployment
2025-09-11 23:57:01,Tuensang District,Nagaland,MODERATE,52.03,67.12,36.39,58.08,56.39,53.32,35.71,36.3,TNT-002,Black/Orange-Brown,High,6920,1.654,High,Nitroaromatic Secondary Explosive,Enhanced monitoring and caution advised
2025-09-12 00:07:27,Tawang Border,Arunachal Pradesh,CRITICAL,83.11,85.24,88.07,82.86,81.05,81.54,78.57,69.88,Emulsion-009,Orange/Brown NOx,High,5190,1.243,High,Water-Based Blasting Agent,Immediate evacuation and EOD deployment
2025-09-12 00:33:33,Belonia Checkpoint,Tripura,LOW,21.51,29.54,9.73,19.92,30.07,17.94,28.92,10.13,MercuryFulminate-008,Unknown,Medium,4330,4.436,Medium,Primary Explosive,Standard patrol procedures
2025-09-12 00:56:32,Lunglei Town,Mizoram,MODERATE,46.86,51.63,35.49,54.91,35.17,49.79,52.33,42.79,Emulsion-001,Orange/Brown NOx,High,5110,1.227,Medium to High,Water-Based Blasting Agent,Enhanced monitoring and caution advised
2025-09-12 02:35:16,Tuensang District,Nagaland,HIGH,72.32,76.19,72.84,73.62,74.24,73.03,60.89,63.26,HMX-004,Orange/Brown NOx,Very High,9140,1.918,Extremely High,Nitramine Secondary Explosive,Route diversion and increased surveillance
2025-09-12 07:12:06,Bongaigaon Refinery,Assam,CRITICAL,83.36,87.33,77.18,89.69,83.61,87.53,75.08,70.55,Semtex-002,Orange/Brown NOx,Very High,7565,1.499,Very High,Plastic Explosive (PBX),Immediate evacuation and EOD deployment
2025-09-12 07:31:27,Champhai Border,Mizoram,LOW,30.49,20.35,24.04,40.43,37.19,37.08,36.01,29.54,NG-004,Orange/Brown NOx,Very High,7540,1.608,Very High,Nitrate Ester Secondary Explosive,Standard patrol procedures
2025-09-12 08:39:52,Lunglei Town,Mizoram,HIGH,64.53,64.81,67.93,68.71,63.45,62.37,56.95,54.48,MercuryFulminate-004,Unknown,Medium,4290,4.428,Medium,Primary Explosive,Route diversion and increased surveillance
2025-09-12 10:16:37,Lunglei Town,Mizoram,MODERATE,47.59,47.77,67.2,37.19,45.73,43.93,40.82,34.45,LeadAzide-005,Unknown,High,5350,4.72,Medium,Primary Explosive,Enhanced monitoring and caution advised
2025-09-12 10:35:13,Saiha District,Mizoram,MODERATE,55.61,66.24,72.43,38.97,46.56,56.78,45.16,38.46,CompB-009,Black/Orange-Brown,Very High,8035,1.703,Very High,Melt-Cast Mixture,Enhanced monitoring and caution advised
2025-09-12 12:18:52,Sabroom Border Post,Tripura,LOW,21.18,25.92,8.43,29.3,15.18,26.3,13.87,32.3,HMX-006,Orange/Brown NOx,Very High,9160,1.922,Extremely High,Nitramine Secondary Explosive,Standard patrol procedures
2025-09-12 12:27:02,Saiha District,Mizoram,HIGH,70.72,69.53,78.5,74.85,63.84,70.37,63.03,58.84,C4-009,Black/Orange-Brown,Very High,8156,1.678,Very High,Plastic Explosive (PBX),Route diversion and increased surveillance
2025-09-12 13:04:31,Kakching District,Manipur,HIGH,73.52,87.93,68.74,79.21,64.51,67.14,57.47,60.76,CompB-003,Black/Orange-Brown,Very High,7975,1.691,Very High,Melt-Cast Mixture,Route diversion and increased surveillance
2025-09-12 15:03:13,Zunheboto Hills,Nagaland,HIGH,70.22,78.91,83.63,56.83,59.18,69.66,64.9,60.5,Emulsions,Orange/Brown NOx,High,5100,1.225,Medium to High,Water-Based Blasting Agent/Explosive,Route diversion and increased surveillance
2025-09-12 18:12:10,Baghmara District,Meghalaya,LOW,26.94,24.23,24.14,32.36,25.12,41.65,15.17,27.66,CompB-003,Black/Orange-Brown,Very High,7975,1.691,Very High,Melt-Cast Mixture,Standard patrol procedures
2025-09-12 18:45:37,Aizawl City,Mizoram,HIGH,67.0,80.43,74.31,51.59,63.37,67.51,56.35,59.92,HMTD-007,Unknown,Medium,4020,1.584,N/A (Primary),Primary Explosive; HME,Route diversion and increased surveillance
2025-09-12 19:05:33,Tura Town,Meghalaya,MODERATE,52.03,58.04,43.33,57.79,57.4,46.06,49.54,39.95,Emulsion-008,Orange/Brown NOx,High,5180,1.241,Medium to High,Water-Based Blasting Agent,Enhanced monitoring and caution advised
2025-09-12 19:50:26,Dawki Border,Meghalaya,MODERATE,50.68,66.6,40.64,56.15,39.05,45.25,45.75,33.33,RDX-004,Orange/Brown NOx,Very High,8790,1.828,Very High,Nitramine Secondary Explosive,Enhanced monitoring and caution advised
2025-09-12 20:25:01,Kakching District,Manipur,MODERATE,53.94,66.09,45.54,61.64,51.12,48.07,37.8,45.69,LeadAzide-002,Unknown,High,5320,4.714,Medium,Primary Explosive,Enhanced monitoring and caution advised
2025-09-12 21:06:28,Jorhat District,Assam,CRITICAL,79.44,82.21,71.31,91.6,72.67,89.5,64.05,73.62,TATP-004,Unknown,High,5340,1.188,N/A (Primary),Primary Explosive; HME,Immediate evacuation and EOD deployment
2025-09-12 22:36:01,Itanagar Capital,Arunachal Pradesh,LOW,16.41,10.34,33.18,13.91,29.45,8.58,5.56,0.92,BlackPowder-010,White vapor,Low,450,1.695,Medium,Low Explosive,Standard patrol procedures
2025-09-12 23:12:57,Tuensang District,Nagaland,CRITICAL,82.44,93.32,76.56,90.29,76.53,74.93,74.06,63.83,Dynamite-010,Orange/Brown NOx,Medium,4650,1.52,High,Nitroglycerin-Based Mixture,Immediate evacuation and EOD deployment
2025-09-13 00:20:10,Silchar Airport,Assam,MODERATE,51.91,68.61,59.48,44.99,35.3,47.09,39.24,33.99,TATP-008,Unknown,High,5380,1.196,N/A (Primary),Primary Explosive; HME,Enhanced monitoring and caution advised
