Timestamp,Location,State,Threat_Level,Threat_Probability,Fume_Detection,Metal_Detection,GPR_Reading,Ground_CV,Drone_CV,Disturbance,Thermal,Explosive_Type,Fume_Signature,Danger_Level,Detonation_Velocity,Density,Brisance,Explosive_Class,Action
2025-05-08 08:06:32,Kokrajhar Border,Assam,MODERATE,50.24,60.01,18.5,64.12,46.51,48.08,43.4,100.0,Unknown-25,Unknown,Medium,5000,1.5,Extremely High,Unknown,Enhanced monitoring and caution advised
2025-05-08 08:12:32,Saiha District,Mizoram,LOW,21.11,13.14,27.33,18.41,26.71,0.0,31.75,50.14,Unknown-36,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-05-08 08:18:32,Wokha Checkpoint,Nagaland,MODERATE,41.63,53.84,17.76,44.37,56.5,60.74,37.75,0.0,Unknown-56,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-05-08 08:29:32,Ziro Valley,Arunachal Pradesh,MODERATE,45.84,50.74,29.14,53.65,55.36,33.12,54.73,58.23,Unknown-98,Unknown,Medium,5000,1.5,High,Unknown,Enhanced monitoring and caution advised
2025-05-08 08:33:32,Peren Border,Nagaland,LOW,15.13,19.51,14.54,27.89,16.21,41.57,0.0,47.24,Unknown-112,Unknown,Medium,5000,1.5,Medium to High,Unknown,Standard patrol procedures
2025-05-08 08:39:32,Kokrajhar Border,Assam,MODERATE,43.44,57.86,42.29,55.16,34.45,37.54,2.96,0.0,Unknown-75,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-05-08 08:59:32,Tuensang District,Nagaland,MODERATE,50.73,47.61,51.76,50.41,72.36,19.91,66.43,2.99,Unknown-4,Unknown,Medium,5000,1.5,High,Unknown,Enhanced monitoring and caution advised
2025-05-08 09:11:32,Nongpoh Junction,Meghalaya,LOW,21.26,25.4,6.78,26.33,20.1,0.0,25.87,36.64,Unknown-121,Unknown,Medium,5000,1.5,Medium to High,Unknown,Standard patrol procedures
2025-05-08 09:33:32,Peren Border,Nagaland,MODERATE,45.08,55.47,50.46,36.29,21.34,49.89,55.42,45.03,Unknown-153,Unknown,Medium,5000,1.5,,Unknown,Enhanced monitoring and caution advised
2025-05-08 10:43:32,Phek District,Nagaland,HIGH,56.15,58.03,19.92,52.43,59.19,30.33,77.98,66.88,Unknown-141,Unknown,Medium,5000,1.5,,Unknown,Route diversion and increased surveillance
2025-05-08 11:44:32,Mokokchung Town,Nagaland,MODERATE,39.71,37.41,13.4,25.19,25.21,52.54,30.89,99.12,Unknown-134,Unknown,Medium,5000,1.5,,Unknown,Enhanced monitoring and caution advised
2025-05-08 11:50:32,Peren Border,Nagaland,MODERATE,44.51,66.16,16.18,43.8,49.87,37.81,81.06,43.46,Unknown-171,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Enhanced monitoring and caution advised
2025-05-08 11:51:32,Churachandpur Border,Manipur,HIGH,62.51,72.01,51.93,62.49,14.41,66.8,71.67,61.8,Unknown-101,Unknown,Medium,5000,1.5,Low to Medium,Unknown,Route diversion and increased surveillance
2025-05-08 12:20:32,Dawki Border,Meghalaya,LOW,22.33,6.58,10.24,38.65,14.44,28.14,22.53,44.02,Unknown-45,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-05-08 13:01:32,Phek District,Nagaland,HIGH,57.19,61.65,57.72,48.1,91.81,48.7,65.61,26.19,Unknown-107,Unknown,Medium,5000,1.5,Low,Unknown,Route diversion and increased surveillance
2025-05-08 13:09:32,Saiha District,Mizoram,CRITICAL,73.11,75.43,51.42,70.12,47.59,31.1,77.34,99.19,Unknown-95,Unknown,Medium,5000,1.5,High,Unknown,Immediate evacuation and EOD deployment
2025-05-08 13:44:32,Jorhat District,Assam,MODERATE,53.95,57.54,16.4,91.65,47.49,53.9,73.6,41.22,Unknown-161,Unknown,Medium,5000,1.5,,Unknown,Enhanced monitoring and caution advised
2025-05-08 13:48:32,Dawki Border,Meghalaya,HIGH,71.11,77.28,47.65,62.16,69.13,57.85,84.7,18.99,Unknown-55,Unknown,Medium,5000,1.5,Very High,Unknown,Route diversion and increased surveillance
2025-05-08 14:13:32,Mokokchung Town,Nagaland,LOW,14.18,32.54,18.21,12.08,32.15,23.53,13.91,0.0,Unknown-131,Unknown,Medium,5000,1.5,Medium,Unknown,Standard patrol procedures
2025-05-08 14:26:32,Jiribam Railway Station,Manipur,LOW,25.09,25.74,22.92,31.03,18.4,33.2,34.91,22.16,Unknown-136,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-05-08 15:05:32,Thoubal Checkpoint,Manipur,MODERATE,42.58,56.41,22.09,64.32,58.98,86.59,44.51,24.89,Unknown-147,Unknown,Medium,5000,1.5,,Unknown,Enhanced monitoring and caution advised
2025-05-08 15:06:32,Kokrajhar Border,Assam,MODERATE,44.53,54.87,16.26,46.54,31.73,40.68,16.75,42.18,Unknown-1,Unknown,Medium,5000,1.5,High,Unknown,Enhanced monitoring and caution advised
2025-05-08 15:33:32,Dibrugarh Oil Town,Assam,LOW,31.04,35.21,15.77,37.54,29.77,0.0,55.87,54.86,Unknown-79,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-05-08 15:40:32,Mon Border Area,Nagaland,LOW,32.24,35.76,23.13,51.41,35.59,47.21,40.98,9.96,Unknown-96,Unknown,Medium,5000,1.5,High,Unknown,Standard patrol procedures
2025-05-08 15:56:32,Lunglei Town,Mizoram,LOW,28.91,28.04,0.0,14.68,24.59,90.51,0.0,2.14,Unknown-27,Unknown,Medium,5000,1.5,Extremely High,Unknown,Standard patrol procedures
2025-05-08 16:09:32,Aizawl City,Mizoram,MODERATE,52.94,63.04,39.15,67.17,35.37,3.85,62.51,55.12,Unknown-76,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-05-08 16:23:32,Moreh Border Post,Manipur,LOW,10.33,12.7,0.0,3.58,13.46,32.65,41.5,50.05,Unknown-110,Unknown,Medium,5000,1.5,Medium to High,Unknown,Standard patrol procedures
2025-05-08 16:44:32,Bishnupur District,Manipur,LOW,27.24,20.52,60.9,29.34,30.56,65.17,14.79,0.0,Unknown-106,Unknown,Medium,5000,1.5,Low to Medium,Unknown,Standard patrol procedures
2025-05-08 16:51:32,Sabroom Border Post,Tripura,MODERATE,44.28,63.04,18.32,49.23,52.24,2.07,53.98,12.02,Unknown-58,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-05-08 17:39:32,Bishnupur District,Manipur,LOW,11.0,26.68,0.0,26.14,16.19,25.17,20.74,0.0,Unknown-34,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-05-08 17:43:32,Mokokchung Town,Nagaland,LOW,24.26,23.65,33.06,42.71,30.14,0.0,18.64,32.8,Unknown-52,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-05-08 18:04:32,Thoubal Checkpoint,Manipur,HIGH,58.25,70.83,48.5,80.52,77.05,46.1,62.63,0.0,Unknown-183,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Route diversion and increased surveillance
2025-05-08 19:26:32,Saiha District,Mizoram,MODERATE,38.64,26.3,36.82,94.38,20.02,26.6,11.81,0.0,Unknown-145,Unknown,Medium,5000,1.5,,Unknown,Enhanced monitoring and caution advised
2025-05-08 19:42:32,Nongpoh Junction,Meghalaya,LOW,20.51,14.24,31.34,16.54,22.66,32.32,8.51,0.0,Unknown-3,Unknown,Medium,5000,1.5,High,Unknown,Standard patrol procedures
2025-05-08 20:12:32,Jiribam Railway Station,Manipur,LOW,33.61,36.43,10.64,35.75,73.54,27.92,36.63,57.54,Unknown-118,Unknown,Medium,5000,1.5,Medium to High,Unknown,Standard patrol procedures
2025-05-08 20:57:32,Peren Border,Nagaland,HIGH,64.36,95.05,56.65,62.01,8.11,38.87,27.82,95.98,Unknown-101,Unknown,Medium,5000,1.5,Low to Medium,Unknown,Route diversion and increased surveillance
2025-05-08 22:11:32,Kohima City,Nagaland,LOW,23.3,16.68,10.04,29.06,35.06,27.58,16.6,35.26,Unknown-38,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-05-08 22:26:32,Nongpoh Junction,Meghalaya,LOW,9.24,18.16,11.46,19.21,0.7,16.56,49.45,21.0,Unknown-82,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-05-08 22:30:32,Tuensang District,Nagaland,LOW,24.66,86.13,0.0,9.92,0.0,0.0,13.64,23.6,Unknown-133,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-05-08 22:39:32,Saiha District,Mizoram,LOW,21.82,25.29,17.28,6.96,19.23,18.14,24.1,0.0,Unknown-100,Unknown,Medium,5000,1.5,Low to Medium,Unknown,Standard patrol procedures
2025-05-08 22:58:32,Aizawl City,Mizoram,MODERATE,49.1,56.49,11.27,59.55,57.27,91.53,13.76,42.19,Unknown-99,Unknown,Medium,5000,1.5,Low to Medium,Unknown,Enhanced monitoring and caution advised
2025-05-08 23:00:32,Sabroom Border Post,Tripura,LOW,17.91,18.65,0.0,22.31,37.59,27.87,0.0,0.0,Unknown-155,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-05-08 23:46:32,Mon Border Area,Nagaland,LOW,26.48,20.03,28.25,43.08,12.67,54.4,43.65,15.34,Unknown-50,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-05-09 00:46:32,Longleng Checkpoint,Nagaland,MODERATE,45.86,45.23,3.41,35.27,94.43,16.99,94.82,64.92,Unknown-128,Unknown,Medium,5000,1.5,Medium,Unknown,Enhanced monitoring and caution advised
2025-05-09 01:18:32,Baghmara District,Meghalaya,MODERATE,43.06,42.08,23.1,38.95,54.66,65.04,61.64,1.66,Unknown-63,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-05-09 01:23:32,Itanagar Capital,Arunachal Pradesh,MODERATE,49.23,51.49,26.88,48.25,34.31,37.75,65.74,34.88,Unknown-174,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Enhanced monitoring and caution advised
2025-05-09 01:37:32,Churachandpur Border,Manipur,LOW,34.59,10.35,28.34,65.67,38.34,78.57,31.48,0.0,Unknown-141,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-05-09 01:59:32,Ziro Valley,Arunachal Pradesh,LOW,12.55,6.38,0.0,19.44,15.6,5.76,0.0,11.46,Unknown-143,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-05-09 02:17:32,Agartala City,Tripura,MODERATE,40.65,59.83,32.83,57.55,48.6,46.54,60.81,0.0,Unknown-173,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Enhanced monitoring and caution advised
2025-05-09 02:23:32,Tuensang District,Nagaland,MODERATE,41.6,57.53,18.28,58.2,28.93,6.25,30.38,33.81,Unknown-111,Unknown,Medium,5000,1.5,Medium to High,Unknown,Enhanced monitoring and caution advised
2025-05-09 02:39:32,Haflong Hills,Assam,HIGH,67.09,71.91,57.37,74.42,66.67,65.2,66.27,0.0,Unknown-115,Unknown,Medium,5000,1.5,Medium to High,Unknown,Route diversion and increased surveillance
2025-05-09 02:48:32,Udaipur District,Tripura,LOW,14.7,27.62,23.16,13.36,29.91,21.9,12.84,5.8,Unknown-0,Unknown,Medium,5000,1.5,High,Unknown,Standard patrol procedures
2025-05-09 03:19:32,Cherrapunji Hills,Meghalaya,MODERATE,50.32,37.72,64.34,40.55,36.44,32.66,75.28,26.74,Unknown-106,Unknown,Medium,5000,1.5,Low to Medium,Unknown,Enhanced monitoring and caution advised
2025-05-09 04:27:32,Imphal Airport Road,Manipur,HIGH,70.93,65.47,45.91,83.31,52.47,64.07,46.32,51.45,Unknown-23,Unknown,Medium,5000,1.5,Extremely High,Unknown,Route diversion and increased surveillance
2025-05-09 05:16:32,Itanagar Capital,Arunachal Pradesh,LOW,32.68,33.89,44.81,22.05,17.84,24.16,32.34,10.85,Unknown-63,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-05-09 05:24:32,Ukhrul Hills,Manipur,LOW,11.8,20.12,23.63,5.32,22.78,31.29,0.0,21.38,Unknown-174,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Standard patrol procedures
2025-05-09 07:01:32,Ziro Valley,Arunachal Pradesh,LOW,29.76,98.13,6.98,0.0,5.17,11.08,0.0,10.84,Unknown-33,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-05-09 08:46:32,Senapati Checkpoint,Manipur,LOW,21.51,43.15,16.39,3.92,38.07,9.59,59.97,23.12,Unknown-121,Unknown,Medium,5000,1.5,Medium to High,Unknown,Standard patrol procedures
2025-05-09 08:50:32,Mokokchung Town,Nagaland,LOW,11.38,17.11,0.0,19.49,9.14,21.91,37.98,32.79,Unknown-150,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-05-09 08:53:32,Jiribam Railway Station,Manipur,MODERATE,45.43,62.59,31.76,68.11,13.35,26.88,61.78,4.49,Unknown-106,Unknown,Medium,5000,1.5,Low to Medium,Unknown,Enhanced monitoring and caution advised
2025-05-09 09:03:32,Williamnagar Border,Meghalaya,MODERATE,43.93,20.32,40.74,24.94,14.07,93.35,38.52,19.64,Unknown-97,Unknown,Medium,5000,1.5,Medium to High,Unknown,Enhanced monitoring and caution advised
2025-05-09 09:21:32,Haflong Hills,Assam,LOW,27.92,40.49,21.33,40.83,11.78,0.0,42.69,31.33,Unknown-39,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-05-09 10:11:32,Tura Town,Meghalaya,MODERATE,49.66,46.99,23.5,72.96,56.33,45.41,80.96,35.04,Unknown-132,Unknown,Medium,5000,1.5,,Unknown,Enhanced monitoring and caution advised
2025-05-09 10:11:32,Churachandpur Border,Manipur,LOW,16.85,8.55,1.38,10.45,0.0,0.53,68.04,10.08,Unknown-97,Unknown,Medium,5000,1.5,Medium to High,Unknown,Standard patrol procedures
2025-05-09 10:20:32,Guwahati City,Assam,MODERATE,38.33,39.87,8.65,55.83,33.82,35.22,60.8,5.72,Unknown-41,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-05-09 10:24:32,Dibrugarh Oil Town,Assam,LOW,21.84,43.3,5.26,25.57,36.08,49.87,24.74,21.83,Unknown-68,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-05-09 12:02:32,Nongpoh Junction,Meghalaya,LOW,25.55,24.85,40.48,46.01,0.0,2.99,18.5,0.0,Unknown-182,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Standard patrol procedures
2025-05-09 12:19:32,Moreh Border Post,Manipur,LOW,23.51,21.39,23.99,15.74,30.71,35.89,0.0,19.12,Unknown-14,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-05-09 12:29:32,Ziro Valley,Arunachal Pradesh,LOW,16.54,23.29,2.18,16.01,39.29,0.0,21.64,43.03,Unknown-160,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-05-09 12:54:32,Sabroom Border Post,Tripura,CRITICAL,100.0,100.0,92.27,73.25,93.83,100.0,100.0,86.53,Unknown-74,Unknown,Medium,5000,1.5,Very High,Unknown,Immediate evacuation and EOD deployment
2025-05-09 13:06:32,Itanagar Capital,Arunachal Pradesh,LOW,23.61,33.5,36.12,30.39,4.61,5.5,69.5,52.51,Unknown-85,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-05-09 13:11:32,Sabroom Border Post,Tripura,LOW,23.6,27.24,2.32,23.43,6.35,28.3,35.87,6.19,Unknown-184,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Standard patrol procedures
2025-05-09 13:16:32,Senapati Checkpoint,Manipur,LOW,29.59,50.16,8.94,42.57,23.99,45.92,39.48,3.12,Unknown-147,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-05-09 13:51:32,Wokha Checkpoint,Nagaland,LOW,26.42,28.49,13.95,23.59,34.56,13.49,26.23,29.92,Unknown-44,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-05-09 14:03:32,Cherrapunji Hills,Meghalaya,LOW,34.08,30.53,26.42,25.75,31.3,36.16,34.5,14.01,Unknown-84,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-05-09 15:04:32,Nongpoh Junction,Meghalaya,LOW,33.46,30.6,8.04,38.11,86.33,0.0,2.14,64.77,Unknown-143,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-05-09 15:30:32,Tuensang District,Nagaland,HIGH,64.93,85.15,66.44,78.57,72.44,56.46,12.36,0.0,Unknown-130,Unknown,Medium,5000,1.5,High,Unknown,Route diversion and increased surveillance
2025-05-09 15:48:32,Mokokchung Town,Nagaland,MODERATE,37.97,33.14,27.95,86.32,20.71,26.51,31.28,0.0,Unknown-165,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Enhanced monitoring and caution advised
2025-05-09 16:03:32,Bongaigaon Refinery,Assam,MODERATE,46.03,70.06,0.66,61.88,21.03,63.63,42.96,42.27,Unknown-184,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Enhanced monitoring and caution advised
2025-05-09 16:21:32,Tawang Border,Arunachal Pradesh,MODERATE,56.29,69.24,59.59,77.49,45.75,23.71,19.59,32.45,Unknown-63,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-05-09 17:10:32,Wokha Checkpoint,Nagaland,LOW,23.17,41.51,0.0,1.65,29.3,28.82,14.3,23.22,Unknown-138,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-05-09 17:28:32,Khowai Junction,Tripura,LOW,9.26,25.25,0.0,23.21,0.0,2.74,12.6,0.0,Unknown-170,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Standard patrol procedures
2025-05-09 17:48:32,Tura Town,Meghalaya,LOW,27.17,40.88,19.68,36.22,14.19,63.47,31.85,58.13,Unknown-143,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-05-09 17:48:32,Kohima City,Nagaland,LOW,26.21,29.5,23.62,24.53,49.65,53.95,14.64,0.0,Unknown-69,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-05-09 19:03:32,Wokha Checkpoint,Nagaland,MODERATE,52.06,51.9,37.54,92.18,32.91,58.7,59.3,59.35,Unknown-44,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-05-09 20:05:32,Kailashahar Checkpoint,Tripura,LOW,24.09,31.87,8.4,39.55,35.46,3.89,40.53,20.63,Unknown-179,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Standard patrol procedures
2025-05-09 20:31:32,Churachandpur Border,Manipur,MODERATE,32.7,48.01,19.5,45.38,9.07,25.76,70.47,5.52,Unknown-51,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-05-09 23:34:32,Tura Town,Meghalaya,LOW,23.15,27.68,2.8,22.38,27.83,37.14,5.53,9.14,Unknown-149,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-05-10 00:03:32,Zunheboto Hills,Nagaland,MODERATE,43.32,51.24,11.91,36.38,38.32,7.36,24.57,40.08,Unknown-1,Unknown,Medium,5000,1.5,High,Unknown,Enhanced monitoring and caution advised
2025-05-10 00:36:32,Cherrapunji Hills,Meghalaya,LOW,31.02,29.64,35.65,8.46,24.98,50.45,51.68,19.28,Unknown-145,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-05-10 01:37:32,Tuensang District,Nagaland,CRITICAL,88.22,80.02,70.14,100.0,69.8,94.86,83.63,38.05,Unknown-122,Unknown,Medium,5000,1.5,Medium to High,Unknown,Immediate evacuation and EOD deployment
2025-05-10 01:58:32,Agartala City,Tripura,MODERATE,38.34,50.14,14.24,52.79,16.82,24.3,8.59,65.85,Unknown-0,Unknown,Medium,5000,1.5,High,Unknown,Enhanced monitoring and caution advised
2025-05-10 02:38:32,Jiribam Railway Station,Manipur,LOW,31.53,25.57,97.39,8.69,0.0,33.36,4.22,0.0,Unknown-171,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Standard patrol procedures
2025-05-10 03:50:32,Peren Border,Nagaland,HIGH,63.49,71.62,64.19,57.06,47.54,17.38,92.93,41.53,Unknown-31,Unknown,Medium,5000,1.5,Extremely High,Unknown,Route diversion and increased surveillance
2025-05-10 04:05:32,Jowai Checkpoint,Meghalaya,MODERATE,36.37,35.88,22.96,62.38,22.85,7.78,63.83,100.0,Unknown-55,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-05-10 04:10:32,Udaipur District,Tripura,LOW,19.68,22.95,16.22,20.43,26.84,0.0,0.0,35.63,Unknown-124,Unknown,Medium,5000,1.5,Medium to High,Unknown,Standard patrol procedures
2025-05-10 04:13:32,Jowai Checkpoint,Meghalaya,MODERATE,51.75,74.97,22.62,54.64,50.37,20.22,57.72,0.0,Unknown-34,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-05-10 04:36:32,Dimapur Junction,Nagaland,MODERATE,38.25,48.88,31.61,15.49,3.54,22.63,77.92,78.84,Unknown-67,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-05-10 04:44:32,Lunglei Town,Mizoram,LOW,14.08,26.41,0.0,15.96,29.15,55.06,24.73,19.4,Unknown-143,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-05-10 05:05:32,Agartala City,Tripura,MODERATE,49.0,77.38,44.06,62.14,0.72,54.75,37.83,39.33,Unknown-133,Unknown,Medium,5000,1.5,,Unknown,Enhanced monitoring and caution advised
2025-05-10 05:38:32,Bishnupur District,Manipur,MODERATE,49.68,70.86,23.77,34.74,31.53,68.65,86.2,52.15,Unknown-62,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-05-10 06:20:32,Lunglei Town,Mizoram,MODERATE,49.05,37.6,28.19,75.89,39.85,63.01,35.81,0.0,Unknown-152,Unknown,Medium,5000,1.5,,Unknown,Enhanced monitoring and caution advised
2025-05-10 07:17:32,Cherrapunji Hills,Meghalaya,MODERATE,43.72,37.94,59.1,47.57,36.0,34.62,33.6,42.76,Unknown-31,Unknown,Medium,5000,1.5,Extremely High,Unknown,Enhanced monitoring and caution advised
2025-05-10 07:44:32,Kakching District,Manipur,LOW,32.49,49.56,10.33,20.45,26.84,25.61,51.32,30.87,Unknown-64,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-05-10 07:49:32,Ziro Valley,Arunachal Pradesh,HIGH,73.52,62.86,46.51,88.65,65.45,68.23,77.77,8.77,Unknown-36,Unknown,Medium,5000,1.5,Very High,Unknown,Route diversion and increased surveillance
2025-05-10 07:52:32,Baghmara District,Meghalaya,LOW,17.29,10.68,38.47,0.0,7.31,0.0,0.87,34.27,Unknown-172,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Standard patrol procedures
2025-05-10 08:06:32,Khowai Junction,Tripura,LOW,35.6,27.66,24.64,56.26,31.43,12.58,0.38,81.88,Unknown-71,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-05-10 08:16:32,Dharmanagar Border,Tripura,MODERATE,40.55,47.44,0.0,69.39,36.49,59.54,38.29,32.55,Unknown-186,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Enhanced monitoring and caution advised
2025-05-10 09:11:32,Peren Border,Nagaland,LOW,13.77,26.39,24.32,18.45,9.15,10.97,15.27,0.0,Unknown-186,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Standard patrol procedures
2025-05-10 09:39:32,Longleng Checkpoint,Nagaland,MODERATE,53.9,46.45,54.18,46.86,37.89,90.34,38.83,6.45,Unknown-146,Unknown,Medium,5000,1.5,,Unknown,Enhanced monitoring and caution advised
2025-05-10 09:42:32,Itanagar Capital,Arunachal Pradesh,LOW,28.87,0.14,12.7,51.02,0.0,26.03,60.99,0.0,Unknown-36,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-05-10 09:51:32,Jiribam Railway Station,Manipur,HIGH,63.4,61.35,21.22,66.18,96.19,74.39,10.36,31.49,Unknown-42,Unknown,Medium,5000,1.5,Very High,Unknown,Route diversion and increased surveillance
2025-05-10 10:15:32,Dimapur Junction,Nagaland,LOW,21.98,36.37,2.36,30.16,18.89,23.25,9.64,0.63,Unknown-187,Unknown,Medium,5000,1.5,Similar to,Unknown,Standard patrol procedures
2025-05-10 11:03:32,Zunheboto Hills,Nagaland,CRITICAL,73.47,100.0,41.6,73.37,65.54,79.01,68.8,29.62,Unknown-52,Unknown,Medium,5000,1.5,Very High,Unknown,Immediate evacuation and EOD deployment
2025-05-10 11:32:32,Senapati Checkpoint,Manipur,MODERATE,36.38,46.96,4.85,51.07,58.2,28.03,32.79,43.39,Unknown-168,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Enhanced monitoring and caution advised
2025-05-10 11:57:32,Jiribam Railway Station,Manipur,MODERATE,35.57,29.04,29.17,63.57,10.75,1.22,28.39,41.7,Unknown-174,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Enhanced monitoring and caution advised
2025-05-10 12:05:32,Agartala City,Tripura,LOW,16.86,4.98,11.89,34.22,10.01,42.76,18.88,0.0,Unknown-2,Unknown,Medium,5000,1.5,High,Unknown,Standard patrol procedures
2025-05-10 12:27:32,Lunglei Town,Mizoram,MODERATE,44.62,25.68,9.72,35.57,87.89,65.8,28.88,57.22,Unknown-54,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
